,session_id,r2
0,1502,-0.375
1,1503,-0.8232
2,1504,-0.3349
3,1505,-1.3633
4,1506,-4.3209
5,1507,-0.1428
6,1508,-1.2235
7,1509,-0.2392
8,1510,0.0272
9,1511,0.3388
10,1512,-0.0096
11,1513,-0.0241
12,1514,-11.5688
13,1515,-5.3588
14,1516,0.4959
15,1517,0.584
16,1518,-0.2258
17,1519,-8.0355
18,1520,0.3542
19,1521,-0.1295
20,1522,-0.2877
21,1523,-0.0942
22,1524,-1.3879
23,1525,-3.0033
24,1526,-1.5025
25,1527,-0.0096
26,1528,-2.3158
27,1529,0.084
28,1530,-1.9879
29,1531,-0.2779
30,1532,0.2303
31,1533,0.319
32,1534,-0.0865
33,1535,-1.8
34,1536,-0.8079
35,1537,0.2344
36,1538,-0.147
37,1539,0.016
38,1540,-0.3395
39,1541,-0.2218
40,1542,-0.5276
41,1543,-0.8302
42,1544,-0.0827
43,1545,-1.1428
44,1546,-2.5512
45,1547,-0.1437
46,1548,-0.1076
47,1549,-1.6768
48,1550,-0.6563
49,1551,0.2101
50,1552,-0.631
51,1553,-0.0
52,1554,-2.2668
53,1555,-0.0951
54,1556,-1.0733
55,1557,-0.1461
56,1558,-0.2932
57,1559,-0.2847
58,1560,0.8229
59,1561,-0.3847
60,1562,0.4594
61,1563,-2.7213
62,1564,-0.4589
63,1565,0.1379
64,1566,-3.9611
65,1567,-0.9781
66,1568,-0.2705
67,1569,-0.1076
68,1570,-4.1696
69,1571,0.1281
70,1572,-1.7142
71,1573,-0.145
72,1574,-0.006
73,1575,-0.0062
74,1576,-0.6158
75,1577,-0.176
76,1578,0.2163
77,1579,-1.4816
78,1580,-0.7149
79,1581,0.2225
80,1582,-0.4663
81,1583,-1.6666
82,1584,0.737
83,1585,0.1429
84,1586,-1.0221
85,1587,-0.1526
86,1588,-0.2316
87,1589,-3.3111
88,1590,-2.9451
89,1591,-3.1317
90,1592,-0.2177
91,1593,-1.5226
92,1594,-0.7671
93,1595,-1.7083
94,1596,-0.1882
95,1597,-3.8659
96,1598,-0.2133
97,1599,-2.2274
98,1600,-1.7657
99,1601,-0.2245
100,1602,-1.5173
101,1603,-0.1081
102,1604,-4.431
103,1605,-0.0987
104,1606,0.3703
105,1607,-0.6685
106,1608,-0.1733
107,1609,-1.2526
108,1610,0.1873
109,1611,-0.3171
110,1612,-0.2692
111,1613,-0.0082
112,1614,-0.395
113,1615,-0.0122
114,1616,-0.4512
115,1617,-1.4125
116,1618,-0.0032
117,1619,-0.7135
118,1620,-0.0055
119,1621,-0.1544
