,session_id,r2
0,1002,0.4864
1,1003,-0.4184
2,1004,-0.0422
3,1005,0.0686
4,1006,-0.1655
5,1007,-0.2524
6,1008,-0.1366
7,1009,-0.2235
8,1010,-0.0201
9,1011,-0.1103
10,1012,-2.543
11,1013,-0.4567
12,1014,-0.0422
13,1015,0.6152
14,1016,-0.1104
15,1017,-1.9512
16,1018,-0.1224
17,1019,0.1579
18,1020,-0.0
19,1021,-0.1297
20,1022,0.408
21,1023,-1.589
22,1024,-0.1924
23,1025,0.2212
24,1026,-0.7433
25,1027,-0.2917
26,1028,0.1235
27,1029,-0.176
28,1030,-0.0001
29,1031,-0.763
30,1032,-1.5725
31,1033,0.2229
32,1034,-0.0701
33,1035,0.2303
34,1036,-1.0825
35,1037,-0.1463
36,1038,-0.2513
37,1039,-0.3663
38,1040,-0.4589
39,1041,0.5201
40,1042,-0.0942
41,1043,-2.7703
42,1044,-0.5485
43,1045,-0.0082
44,1046,-0.4589
45,1047,-0.0446
46,1048,-0.7801
47,1049,-0.4393
48,1050,-0.2479
49,1051,0.181
50,1052,-0.019
51,1053,-0.5748
52,1054,-0.8663
53,1055,-0.0055
54,1056,-1.0363
55,1057,-0.0155
56,1058,-0.6731
57,1059,-1.1533
58,1060,-2.8209
59,1061,-2.0185
60,1062,-0.0865
61,1063,-1.6516
62,1064,-0.1237
63,1065,-1.2095
64,1066,-4.8678
65,1067,-0.0188
66,1068,-1.2235
67,1069,-0.7708
68,1070,-0.3171
69,1071,-0.0831
70,1072,0.2383
71,1073,-1.9998
72,1074,-0.1625
73,1075,0.2119
74,1076,-0.0315
75,1077,-0.0155
76,1078,-1.2612
77,1079,0.5961
78,1080,-0.4186
79,1081,0.1062
80,1082,-0.1401
81,1083,0.1651
82,1084,-4.9858
83,1085,-0.1295
84,1086,-1.4433
85,1087,-0.1351
86,1088,-2.1759
87,1089,-3.8672
88,1090,-2.7213
89,1091,-0.3162
90,1092,-12.8333
91,1093,0.4542
92,1094,-0.006
93,1095,-3.7022
94,1096,-0.8313
95,1097,-0.0032
96,1098,-0.1336
97,1099,-0.4821
98,1100,-1.7377
99,1101,-0.3021
100,1102,-2.8804
101,1103,-0.6532
102,1104,-0.2041
103,1105,-1.1469
104,1106,-0.1412
