,session_id,r2
0,1002,-0.0352
1,1003,0.1531
2,1004,-1.515
3,1005,-0.4262
4,1006,-119.6405
5,1007,-0.1252
6,1008,-0.8083
7,1009,-14.7409
8,1010,-0.0002
9,1011,0.2107
10,1012,-6.6274
11,1013,-11.0897
12,1014,-0.7176
13,1015,-1.4611
14,1016,-0.0102
15,1017,-1.024
16,1018,-0.8523
17,1019,-0.1527
18,1020,-0.6833
19,1021,-0.4089
20,1022,-0.6431
21,1023,-0.0001
22,1024,-0.1018
23,1025,-0.5865
24,1026,-0.5188
25,1027,-0.0053
26,1028,-0.0984
27,1029,-2.2565
28,1030,-0.1082
29,1031,-0.0342
30,1032,-0.0703
31,1033,0.0644
32,1034,-41.0948
33,1035,0.395
34,1036,0.2318
35,1037,-0.3459
36,1038,0.1457
37,1039,-2.4281
38,1040,-1.5867
39,1041,-0.1808
40,1042,-0.4282
41,1043,-5.1157
42,1044,-4.5492
43,1045,-2.9415
44,1046,0.4436
45,1047,-0.0231
46,1048,-2.122
47,1049,-0.069
48,1050,0.0905
49,1051,-0.1368
50,1052,-1.1291
51,1053,-0.6977
52,1054,0.0828
53,1055,-1.7978
54,1056,-0.0362
55,1057,0.1969
56,1058,-1.211
57,1059,-1.2671
58,1060,-1.1218
59,1061,0.6636
60,1062,0.0614
61,1063,-0.0193
62,1064,-0.2757
63,1065,-0.0382
64,1066,-0.0009
65,1067,-0.2241
66,1068,-0.1847
67,1069,-0.4523
68,1070,-0.0621
69,1071,-0.3
70,1072,-2.0627
71,1073,0.218
72,1074,-0.2989
73,1075,-0.2196
74,1076,-0.1527
75,1077,-0.5435
76,1078,-0.0174
77,1079,-0.8394
78,1080,-0.0017
79,1081,-5.5163
80,1082,-4.9797
81,1083,-0.008
82,1084,-1.3413
83,1085,-0.7315
84,1086,0.1886
85,1087,-0.022
86,1088,-0.4587
87,1089,-0.0274
88,1090,-1.2634
89,1091,-1.369
90,1092,-2.4889
91,1093,-0.3873
92,1094,-0.2309
93,1095,-3.0553
94,1096,-0.0401
95,1097,-0.0345
96,1098,-1.1714
97,1099,-0.0171
98,1100,-1.0907
99,1101,-0.2685
100,1102,-0.332
101,1103,-2.3857
102,1104,-0.0382
103,1105,-0.2877
104,1106,-0.9064
105,1107,0.3621
106,1108,-0.1014
107,1109,-2.0701
108,1110,-0.3873
109,1111,-0.3405
110,1112,-1.4869
111,1113,-0.6946
112,1114,-0.6738
113,1115,-3.4697
114,1116,-0.931
115,1117,0.1092
116,1118,-0.0376
117,1119,-0.3239
118,1120,-0.072
119,1121,-1.5114
120,1122,-0.7186
121,1123,0.4102
122,1124,-8.0837
123,1125,-0.3046
124,1126,-0.4801
125,1127,-0.9759
126,1128,-0.3255
127,1129,-3.7334
128,1130,-0.0536
129,1131,0.5194
130,1132,-0.5024
131,1133,-181.131
132,1134,-0.0561
133,1135,-0.5153
134,1136,-0.112
135,1137,-2.0548
136,1138,0.3424
137,1139,-2.5124
138,1140,-0.2392
139,1141,-0.2319
140,1142,-0.4523
141,1143,-0.5865
142,1144,-2988031512.7424
143,1145,-0.2198
144,1146,-3.7332
145,1147,-2.1571
146,1148,-0.6858
147,1149,-2.3164
148,1150,-0.0221
149,1151,0.6768
150,1152,0.2646
