,session_id,r2
0,2002,-0.6282
1,2003,-0.384
2,2004,-2.0463
3,2005,0.462
4,2006,-1.1657
5,2007,0.6174
6,2008,-1.3012
7,2009,0.5259
8,2010,-3.6634
9,2011,0.0434
10,2012,-0.8083
11,2013,-0.3415
12,2014,-5.0721
13,2015,0.8556
14,2016,-0.0505
15,2017,-0.8717
16,2018,-0.0001
17,2019,0.1887
18,2020,-8.5137
19,2021,-0.4496
20,2022,-0.2796
21,2023,-1.4004
22,2024,-0.4677
23,2025,-2.925
24,2026,-1.1531
25,2027,-1.1249
26,2028,0.6086
27,2029,-0.1937
28,2030,0.1913
29,2031,-1.4068
30,2032,-0.0538
31,2033,-0.0051
32,2034,-0.6843
33,2035,-371.4989
34,2036,0.4527
35,2037,-0.4259
36,2038,-0.3602
37,2039,0.7153
38,2040,0.4736
39,2041,0.086
40,2042,0.3409
41,2043,-0.0059
42,2044,0.0941
43,2045,-0.0057
44,2046,-0.0119
45,2047,-2.7524
46,2048,-303.833
47,2049,0.3356
48,2050,-30.3185
49,2051,-1.3495
50,2052,0.6533
51,2053,-0.0511
52,2054,-1.2384
53,2055,-0.7115
54,2056,-0.0142
55,2057,0.2425
56,2058,-13.9555
57,2059,-112985962667.0285
58,2060,-1.7243
59,2061,0.6949
60,2062,-0.1981
61,2063,-0.285
62,2064,-0.9195
63,2065,-2.9427
64,2066,-0.724
65,2067,-0.0221
66,2068,-3.7332
67,2069,-1.1566
68,2070,0.2838
69,2071,-0.1356
70,2072,-111.9108
71,2073,-0.0359
72,2074,0.2287
73,2075,0.0812
74,2076,0.6399
75,2077,-1.086
76,2078,0.0794
77,2079,-0.0948
78,2080,0.5696
79,2081,-4.7579
80,2082,-5.0721
81,2083,-277698036001.9983
82,2084,-0.0505
83,2085,-14.1729
84,2086,-0.4607
85,2087,0.326
86,2088,-0.0576
87,2089,-0.0295
88,2090,0.6885
89,2091,-0.024
90,2092,-2.2792
91,2093,-0.0013
92,2094,0.3665
93,2095,-2.0432
94,2096,-0.0825
95,2097,-1.9832
96,2098,-0.1189
97,2099,-11.3647
98,2100,-4.7735
99,2101,-0.7182
100,2102,0.4009
101,2103,-0.1391
102,2104,0.2815
103,2105,-0.4929
104,2106,-0.3401
105,2107,0.1837
106,2108,-0.3573
107,2109,0.5147
108,2110,-2.9943
109,2111,0.3839
110,2112,0.9448
111,2113,-1.4114
112,2114,-0.553
113,2115,0.9507
114,2116,-5.922
115,2117,-0.5961
116,2118,-2.0535
117,2119,0.2471
118,2120,-0.0017
119,2121,0.6247
120,2122,-371.4989
121,2123,-7.0639
122,2124,-0.4202
123,2125,-8.826
124,2126,-1.3374
125,2127,0.6959
126,2128,-1.6598
127,2129,0.127
128,2130,-0.2804
129,2131,-0.0869
130,2132,0.2512
131,2133,-2.4464
132,2134,-0.0
133,2135,-0.5037
134,2136,-0.5455
135,2137,0.1237
136,2138,-0.8978
137,2139,0.7161
138,2140,-0.0001
139,2141,-0.0053
140,2142,-0.3714
141,2143,-2.2883
142,2144,0.1875
143,2145,-0.0027
144,2146,-0.5854
145,2147,-2.644
146,2148,-0.7299
147,2149,-2.5669
148,2150,-0.7207
149,2151,-0.6939
150,2152,-0.0434
151,2153,0.1509
152,2154,-0.9677
153,2155,0.9113
154,2156,-7.155
155,2157,-0.9357
156,2158,-0.0933
157,2159,-6.9412
158,2160,0.0654
159,2161,-1.4049
160,2162,-2.7583
161,2163,-2.8692
162,2164,-0.1649
163,2165,0.2766
164,2166,-9.4919
165,2167,-0.0188
166,2168,-0.099
167,2169,-0.0411
168,2170,-0.3219
169,2171,-0.0805
170,2172,-3.0701
171,2173,0.5781
172,2174,0.6473
173,2175,-23.0471
174,2176,0.4276
175,2177,0.3686
176,2178,0.2055
177,2179,-1.8234
178,2180,-0.3236
179,2181,0.0893
180,2182,-0.0126
181,2183,-0.3118
182,2184,-3.2371
183,2185,0.4587
184,2186,-1.802
185,2187,0.0603
186,2188,0.0692
187,2189,0.4416
188,2190,0.8501
189,2191,-0.7049
190,2192,0.1474
191,2193,0.8481
192,2194,-0.1409
193,2195,-0.6866
194,2196,-1.5455
195,2197,-2.1905
196,2198,0.9792
197,2199,0.3073
198,2200,-0.061
199,2201,-2.3431
200,2202,-8.7644
201,2203,-0.0616
202,2204,0.2605
203,2205,-0.4496
204,2206,-3.0701
205,2207,-0.0019
206,2208,-1.5867
207,2209,-2.0636
208,2210,-0.022
209,2211,0.2211
210,2212,-3.3818
211,2213,0.3293
212,2214,-0.1606
213,2215,-0.7482
214,2216,-2.0432
215,2217,-11.8415
216,2218,0.1515
217,2219,0.3956
218,2220,-9.022
219,2221,-0.0062
220,2222,-0.4089
221,2223,-1.6246
222,2224,-0.105
223,2225,-3.2371
224,2226,-9.8594
225,2227,0.6343
226,2228,-0.2845
227,2229,0.3137
228,2230,-0.048
229,2231,-0.264
230,2232,-3.0553
231,2233,-0.1326
232,2234,-0.4625
233,2235,-24.9481
234,2236,0.6418
235,2237,0.2943
236,2238,-9.2703
237,2239,-0.4153
238,2240,-1.1674
239,2241,0.2856
240,2242,-6.581
241,2243,-4.6946
242,2244,-1.6079
243,2245,0.4152
244,2246,-0.0663
245,2247,0.5206
246,2248,-0.0362
247,2249,0.822
248,2250,0.3912
249,2251,0.1054
250,2252,-0.0168
251,2253,-0.1937
252,2254,0.7179
253,2255,0.0894
254,2256,0.0749
255,2257,0.6096
256,2258,-0.5949
257,2259,-160.1802
258,2260,-2.833
259,2261,-0.0549
260,2262,-0.6517
261,2263,0.3782
262,2264,0.3687
263,2265,-0.2639
264,2266,-0.4262
265,2267,0.466
266,2268,-2.043
267,2269,-0.9087
268,2270,-5.9739
269,2271,-4.4812
270,2272,-4.5101
271,2273,-0.167
272,2274,-0.5455
273,2275,-0.2619
274,2276,-0.2276
275,2277,-0.7389
276,2278,-0.0546
277,2279,-0.0261
278,2280,-0.0984
279,2281,0.0904
280,2282,-0.7621
281,2283,-0.1793
282,2284,-0.4968
283,2285,-6.5384
284,2286,-0.9889
285,2287,-0.6284
286,2288,0.5446
287,2289,0.1775
288,2290,-7.2976
289,2291,-0.0194
290,2292,0.1514
291,2293,-0.6118
292,2294,0.1811
293,2295,-1.8525
294,2296,-0.0542
295,2297,-0.0133
296,2298,-0.0606
297,2299,-3.5089
298,2300,0.4383
299,2301,0.367
300,2302,-1.5317
301,2303,-0.2247
302,2304,0.1101
303,2305,-1.1309
304,2306,-0.0019
305,2307,-0.0295
306,2308,-0.0476
307,2309,-1.1365
308,2310,-7.1913
309,2311,-0.0039
310,2312,-1.7243
311,2313,-0.0119
312,2314,-7.3232
313,2315,0.6449
314,2316,-1.2515
315,2317,0.3529
316,2318,-0.1522
317,2319,-23.7437
318,2320,0.6254
319,2321,-6.4455
320,2322,-0.0934
321,2323,-0.8593
322,2324,0.6663
323,2325,0.709
324,2326,-1.2874
325,2327,-1.2664
326,2328,-5.5178
327,2329,-0.082
328,2330,-1.0009
329,2331,0.7734
330,2332,-2.2113
331,2333,-0.1093
332,2334,-5.1205
333,2335,-1.3127
334,2336,0.2154
335,2337,0.0452
336,2338,-0.1018
337,2339,-258.9515
338,2340,0.5199
339,2341,-3.5489
340,2342,-0.4029
341,2343,-6.3768
342,2344,0.8319
343,2345,-0.0142
344,2346,0.1705
345,2347,-0.2383
346,2348,-0.0158
347,2349,-0.1939
348,2350,-1.4196
349,2351,-0.716
350,2352,-0.5397
351,2353,-0.0174
352,2354,-0.4523
353,2355,0.1723
354,2356,0.373
355,2357,0.3685
356,2358,-6.5727
357,2359,-1.1167
358,2360,-0.285
359,2361,-0.1231
360,2362,-0.17
361,2363,-0.2619
362,2364,0.2605
363,2365,-3.4932
364,2366,0.8647
365,2367,-0.0119
366,2368,-0.1139
367,2369,0.1403
368,2370,-1.527
369,2371,0.383
370,2372,-0.0001
371,2373,-7.0366
372,2374,-1.9963
373,2375,-2.518
374,2376,-0.2889
375,2377,-0.3412
376,2378,-0.0001
377,2379,-0.1409
378,2380,0.0925
379,2381,-0.086
380,2382,0.2451
381,2383,0.494
382,2384,0.5304
383,2385,-0.2102
384,2386,-2.6282
385,2387,-109.8032
386,2388,-0.0869
387,2389,-0.0776
388,2390,0.4685
389,2391,-0.0298
390,2392,-0.4115
391,2393,0.8187
392,2394,0.6772
393,2395,0.4079
394,2396,-0.4251
395,2397,-0.0638
396,2398,-0.6968
397,2399,-0.5466
398,2400,0.0446
399,2401,-0.13
400,2402,0.2471
401,2403,0.0001
402,2404,-277066982703.2278
403,2405,-4.184
404,2406,-0.01
405,2407,-0.3174
406,2408,-4.4841
407,2409,-9.2409
408,2410,0.3033
409,2411,-2.5986
410,2412,-2.2792
411,2413,-8.3118
412,2414,-9.6229
413,2415,-0.1815
414,2416,-0.4541
415,2417,-0.3118
416,2418,-0.6509
417,2419,0.4855
418,2420,-0.0296
419,2421,-1.2092
420,2422,-0.0738
421,2423,-0.1412
422,2424,-0.014
423,2425,-1.1934
424,2426,0.3306
425,2427,0.1915
426,2428,-2.2895
427,2429,0.6885
428,2430,0.3092
429,2431,-0.2633
430,2432,0.5147
431,2433,-0.1139
432,2434,-0.5537
433,2435,-0.5544
434,2436,0.2465
435,2437,0.238
436,2438,-195.4736
437,2439,-0.1224
438,2440,-0.148
439,2441,-0.3304
440,2442,0.7063
441,2443,-0.0248
442,2444,-0.0087
443,2445,-1.2206
444,2446,-0.0122
445,2447,-0.5575
446,2448,0.715
447,2449,-0.3128
448,2450,0.0487
449,2451,-0.1228
450,2452,-0.0033
451,2453,-0.188
452,2454,-0.1739
453,2455,-5.5814
454,2456,-0.9805
455,2457,-0.0805
456,2458,0.5072
457,2459,-0.1885
458,2460,-0.001
459,2461,0.0073
460,2462,-1.9338
461,2463,-0.5987
462,2464,0.2072
463,2465,-1.3854
464,2466,0.2167
465,2467,-3.5489
466,2468,-0.6197
467,2469,0.7157
468,2470,0.2012
469,2471,-111.9108
470,2472,-350.5537
471,2473,0.5004
472,2474,-2.925
473,2475,-0.5969
474,2476,-0.5373
475,2477,-1.0801
476,2478,-1.378
477,2479,-4.7752
478,2480,0.3534
479,2481,0.5299
480,2482,-0.989
481,2483,-0.0045
482,2484,0.0878
483,2485,-0.1496
484,2486,-0.1967
485,2487,-2.9415
486,2488,-0.0616
487,2489,-0.0442
488,2490,-3.8854
489,2491,-1.9247
490,2492,-1.7085
491,2493,-0.154
492,2494,-2.9581
493,2495,-0.4789
494,2496,-0.15
495,2497,-0.2596
496,2498,0.3646
497,2499,-1.23
498,2500,-0.1521
499,2501,0.0308
