,session_id,r2
329,331,-1.9556
330,332,-0.6685
331,333,-2.1889
332,334,-0.3348
333,335,-0.0291
334,336,-0.3174
335,337,0.1893
336,338,-2.3256
337,339,-1.0639
338,340,0.0852
339,341,-0.1428
340,342,-1.2694
341,343,-0.4475
342,344,-1.4111
343,345,0.5576
344,346,-0.0484
345,347,-1.4694
346,348,-0.8079
347,349,-1.1335
348,350,-0.0584
349,351,0.0843
350,352,-0.032
351,353,0.2255
352,354,-0.0054
353,355,-2.0902
354,356,0.3436
355,357,-0.0182
356,358,0.079
357,359,-0.0285
358,360,0.0673
359,361,-0.1138
360,362,-0.2803
361,363,0.2319
362,364,-0.3533
363,365,-0.1184
364,366,-0.6715
365,367,-2.5399
366,368,-2.9605
367,369,-0.0436
368,370,-0.786
369,371,-1.4776
370,372,0.1162
371,373,-0.7273
372,374,-1.1231
373,375,-0.0
374,376,0.3835
375,377,-0.4152
376,378,-0.0273
377,379,0.3118
378,380,-0.0055
379,381,-0.3043
380,382,-2.5464
381,383,0.0607
382,384,-8.7921
383,385,-1.6961
384,386,-0.3971
385,387,-0.0068
386,388,-1.0733
387,389,-0.6563
388,390,0.0155
389,391,-0.7253
390,392,-0.0002
391,393,-1.7114
392,394,-0.7644
393,395,-2.9057
394,396,-0.4394
395,397,-0.2269
396,398,-0.0515
397,399,0.4623
398,400,-0.1632
399,401,-1.1469
400,402,-0.4719
401,403,-1.1061
402,404,0.4531
403,405,-0.3408
404,406,-0.8339
405,407,0.2374
406,408,-0.722
407,409,-0.298
408,410,-0.9689
409,411,-0.1436
410,412,-2.0902
411,413,-1.6797
412,414,-1.508
413,415,-0.0971
414,416,-0.5645
415,417,0.2033
416,418,-0.311
417,419,-0.7131
418,420,-2.3215
419,421,0.0358
420,422,-0.8771
421,423,-0.0611
422,424,-2.9172
423,425,0.0984
424,426,0.0176
425,427,-0.0234
426,428,-0.6163
427,429,-0.0961
428,430,-0.6714
429,431,-0.2524
430,432,-3.9944
431,433,-3.947
432,434,-0.0241
433,435,-0.3249
434,436,-12.8333
435,437,0.2651
436,438,-0.8076
437,439,-0.2067
438,440,-0.3126
439,441,-0.6883
440,442,-0.1054
441,443,-1.0458
442,444,0.0103
443,445,-1.9145
444,446,-0.3877
445,447,-0.2102
446,448,-0.6282
447,449,-2.1178
448,450,0.264
449,451,-0.001
450,452,0.0103
451,453,-0.0002
452,454,-0.0446
453,455,-0.959
454,456,-2.0935
455,457,0.0077
456,458,-0.3408
457,459,-0.2238
458,460,-0.5684
459,461,0.1793
460,462,-0.4057
461,463,-1.6495
462,464,-0.2705
463,465,-0.2067
464,466,-1.5462
465,467,-2.5847
466,468,-0.0408
467,469,0.3036
468,470,-3.1175
469,471,0.0687
470,472,-0.4856
471,473,-0.105
472,474,0.3704
473,475,0.2506
474,476,-1.4549
475,477,0.0857
476,478,-0.6121
477,479,-0.0079
478,480,-1.4561
479,481,-0.0075
480,482,-2.0185
481,483,-0.3663
482,484,0.2166
483,485,-0.7287
484,486,-0.0756
485,487,-0.0567
486,488,-0.0179
487,489,-1.8508
488,490,0.1684
489,491,-0.0201
490,492,-0.7438
491,493,-0.0446
492,494,0.2149
493,495,-1.2527
494,496,0.1846
495,497,-0.6436
496,498,-2.0721
497,499,-0.0054
498,500,-9.4711
499,501,0.2359
