,session_id,r2
0,502,-6.7232
1,503,-1.6825
2,504,-7.1858
3,505,-0.8355
4,506,-1.1461
5,507,-0.6268
6,508,-0.8108
7,509,0.2113
8,510,-0.0352
9,511,-0.5961
10,512,-21.5947
11,513,-4.4918
12,514,0.585
13,515,-1.2615
14,516,-1.0013
15,517,-18821014291.1756
16,518,-7.0516
17,519,0.1857
18,520,-0.0109
19,521,-0.0606
20,522,-0.8553
21,523,-0.0165
22,524,0.0071
23,525,-0.0005
24,526,-1.4363
25,527,-0.0672
26,528,-0.0259
27,529,-0.3485
28,530,-0.189
29,531,-1.8589
30,532,0.5805
31,533,-0.1005
32,534,-0.1018
33,535,-0.6284
34,536,-0.5561
35,537,0.0155
36,538,-3.3261
37,539,0.0234
38,540,-2.7816
39,541,-0.6333
40,542,-0.0069
41,543,0.3826
42,544,-8.7644
43,545,-26.8027
44,546,-0.7115
45,547,-0.4458
46,548,-0.3957
47,549,-1.2297
48,550,-0.1202
49,551,-9.5485
50,552,-1.0968
51,553,-0.2962
52,554,-0.7542
53,555,-0.348
54,556,-0.0077
55,557,-113021121360.5474
56,558,0.0496
57,559,-11.6536
58,560,0.0146
59,561,-0.0242
60,562,-0.4575
61,563,-201990874735.6854
62,564,-0.5588
63,565,-0.1417
64,566,-1.8589
65,567,-0.2392
66,568,-0.0964
67,569,-0.4522
68,570,0.3802
69,571,-0.0315
70,572,-0.3433
71,573,-0.0951
72,574,-0.257
73,575,-1.1833
74,576,-0.7254
75,577,-0.5037
76,578,0.2405
77,579,-4.3184
78,580,-6.9052
79,581,0.1832
80,582,-0.0331
81,583,-0.9382
82,584,-0.0362
83,585,-0.438
84,586,-2.122
85,587,-10.9744
86,588,-3.1131
87,589,0.2001
88,590,-0.0068
89,591,-2.2831
90,592,-0.3918
91,593,-0.0
92,594,-0.4496
93,595,-1.2664
94,596,-10.8077
95,597,-0.4059
96,598,-0.1334
97,599,-169.4042
98,600,-0.1224
99,601,-0.5987
100,602,-2.9102
101,603,0.0542
102,604,-1.8616
103,605,-0.4473
104,606,-0.1262
105,607,-2.0245
106,608,-1.8206
107,609,-0.0193
108,610,-0.0367
109,611,-85.9417
110,612,-0.1475
111,613,0.0051
112,614,-1.2936
113,615,-5.0431
114,616,-0.7647
115,617,0.5206
116,618,-2.833
117,619,-0.1174
118,620,-0.001
119,621,-0.4787
120,622,-1.2773
121,623,-0.0036
122,624,-0.3737
123,625,-0.257
124,626,0.5102
125,627,-0.0132
126,628,0.1024
127,629,-4.2851
128,630,-0.1106
129,631,-0.0139
130,632,-0.054
131,633,-0.0352
132,634,-0.1827
133,635,-1.0845
134,636,-0.4523
135,637,-0.8014
136,638,-2.9725
137,639,-0.0235
138,640,0.3008
139,641,0.5762
140,642,-1.572
141,643,0.3216
142,644,-0.0147
143,645,0.1637
144,646,-0.8105
145,647,-0.9087
146,648,-0.0542
147,649,-0.0938
148,650,-0.0002
149,651,-6.7232
150,652,-0.0106
151,653,-0.7826
152,654,-4.5156
153,655,-0.0158
154,656,0.1815
155,657,-0.9382
156,658,0.4569
157,659,-2.3278
158,660,0.3844
159,661,-0.0654
160,662,-2.5403
161,663,-1.378
162,664,-0.202
163,665,-1.4447
164,666,-0.5429
165,667,-2.4868
166,668,-9.337
167,669,-0.0297
168,670,-0.0481
169,671,-0.4212
170,672,0.5897
171,673,0.1684
172,674,0.1741
173,675,-3.2761
174,676,-0.7455
175,677,-0.0254
176,678,-1.4919
177,679,-0.8824
178,680,-0.0112
179,681,-0.1259
180,682,0.4816
181,683,-0.2862
182,684,0.1975
183,685,-0.1527
184,686,-0.0
185,687,-0.7037
186,688,-0.0191
187,689,-0.249
188,690,0.245
189,691,-0.12
190,692,0.1639
191,693,-0.3335
192,694,-4.4812
193,695,-0.1354
194,696,-0.4878
195,697,-5.6473
196,698,0.2487
197,699,-0.0008
198,700,-0.0068
199,701,-0.7304
200,702,-0.7361
201,703,-0.2102
202,704,0.771
203,705,0.7128
204,706,-0.2781
205,707,0.0573
206,708,-0.0009
207,709,-0.002
208,710,-0.257
209,711,0.5015
210,712,-7.6072
211,713,-0.011
212,714,0.1466
213,715,-0.5949
214,716,0.0132
215,717,-3.3768
216,718,-2.7521
217,719,0.538
218,720,-0.1967
219,721,-0.3433
220,722,-0.1161
221,723,-0.0253
222,724,-0.189
223,725,-0.0038
224,726,0.0974
225,727,-0.9204
226,728,-2.0105
227,729,-0.4293
228,730,-0.051
229,731,0.6325
230,732,-1.1291
231,733,-317.1875
232,734,-192.8731
233,735,-0.2415
234,736,-0.0522
235,737,-8.6399
236,738,-0.0046
237,739,-0.0647
238,740,-2988031512.9217
239,741,-3.8025
240,742,-2.0432
241,743,-0.2148
242,744,-3.3818
243,745,-2.5124
244,746,0.1531
245,747,0.1574
246,748,-0.2243
247,749,-0.3461
248,750,-226.2088
249,751,0.1442
250,752,-0.2647
251,753,0.4794
252,754,-0.0003
253,755,-4.4812
254,756,-0.1815
255,757,-0.1891
256,758,0.1033
257,759,-0.1356
258,760,0.6542
259,761,0.3399
260,762,-2.2206
261,763,-1.2561
262,764,-0.1891
263,765,-0.0511
264,766,-0.6467
265,767,-0.2921
266,768,-3.7332
267,769,-2.7521
268,770,-0.2358
269,771,-0.0411
270,772,-2.7388
271,773,0.0573
272,774,-4.9312
273,775,-0.3768
274,776,-1.2473
275,777,-0.1612
276,778,-1.6444
277,779,-5.4386
278,780,0.2955
279,781,-5.2181
280,782,0.7647
281,783,-4.6499
282,784,-0.0555
283,785,0.1219
284,786,-1.7243
285,787,-0.3054
286,788,0.4597
287,789,-266.6386
288,790,-0.7898
289,791,0.3211
290,792,-1.5468
291,793,0.2133
292,794,-0.0823
293,795,-16.4627
294,796,0.5844
295,797,-1.1074
296,798,-0.0176
297,799,-534.3469
298,800,-2.4326
299,801,-0.0352
300,802,-0.3789
301,803,-0.1189
302,804,-0.0411
303,805,-0.1286
304,806,-0.0615
305,807,-2.4326
306,808,0.2486
307,809,-0.0198
308,810,-4.8098
309,811,-0.046
310,812,-1.531
311,813,0.2368
312,814,-14.6596
313,815,0.7576
314,816,-0.2308
315,817,-0.0147
316,818,-1.378
317,819,-0.054
318,820,-6.209
319,821,-3.0553
320,822,-11.5033
321,823,-0.757
322,824,-0.1966
323,825,-0.2086
324,826,-180.7524
325,827,-0.1275
326,828,-5.0431
327,829,-0.1296
328,830,0.2155
329,831,-0.118
330,832,-0.0504
331,833,-0.3119
332,834,0.0155
333,835,-276.2525
334,836,-0.5911
335,837,0.1965
336,838,-0.1885
337,839,0.6604
338,840,0.1401
339,841,-5.5958
340,842,-0.6638
341,843,-0.105
342,844,0.3015
343,845,-0.1847
344,846,-253.4156
345,847,-0.9808
346,848,0.5411
347,849,-2.7521
348,850,0.0288
349,851,-0.2319
350,852,-0.0859
