,session_id,r2
0,502,0.5594
1,503,-1.7254
2,504,-1.3791
3,505,-0.1812
4,506,-0.0368
5,507,-0.4342
6,508,-0.0107
7,509,-2.4063
8,510,-2.5408
9,511,-0.2316
10,512,-0.8717
11,513,-0.101
12,514,-0.1063
13,515,-0.0405
14,516,-0.0495
15,517,-0.3796
16,518,-0.0322
17,519,-0.1284
18,520,0.3993
19,521,-1.4722
20,522,-2.0282
21,523,-0.163
22,524,0.3605
23,525,-0.8845
24,526,-0.2883
25,527,0.2553
26,528,-0.1688
27,529,0.5962
28,530,0.851
29,531,-0.2502
30,532,-0.2573
31,533,0.156
32,534,0.0662
33,535,-1.6601
34,536,-0.9062
35,537,-3.3624
36,538,0.0801
37,539,-2.8405
38,540,-0.5752
39,541,-0.0573
40,542,-0.9709
41,543,-0.658
42,544,0.1991
43,545,-0.2829
44,546,0.5194
45,547,-1.1514
46,548,0.0139
47,549,-0.4319
48,550,0.0855
49,551,-0.6601
50,552,0.0008
51,553,0.1371
52,554,-0.0612
53,555,0.3514
54,556,-0.585
55,557,-2.5794
56,558,-0.8812
57,559,0.3887
58,560,-0.5342
59,561,-0.5443
60,562,0.0756
61,563,-3.5678
62,564,-0.0563
63,565,-1.0049
64,566,0.3032
65,567,-0.0959
66,568,-1.0528
67,569,-0.191
68,570,-0.0558
69,571,-0.0024
70,572,-1.0695
71,573,0.1932
72,574,0.7121
73,575,-3.9723
74,576,-0.03
75,577,-0.0869
76,578,-0.8957
77,579,-0.0046
78,580,-0.0007
79,581,-0.4284
80,582,-0.1708
81,583,-1.0528
82,584,-0.3572
83,585,-0.206
84,586,0.3784
85,587,0.4949
86,588,0.0612
87,589,-0.2518
88,590,0.1497
89,591,0.0006
90,592,-1.0429
91,593,-0.7527
92,594,-2.7694
93,595,-0.0185
94,596,-3.1717
95,597,-0.196
96,598,-0.0262
97,599,-1.9243
98,600,-0.1803
99,601,-29.2768
100,602,-0.0214
101,603,-2.1915
102,604,-7.1935
103,605,-12.8532
104,606,0.112
105,607,-6.2327
106,608,-0.2489
107,609,-0.0972
108,610,0.135
109,611,-0.0525
110,612,-0.0804
111,613,-0.1178
112,614,0.573
113,615,0.4111
114,616,-0.2472
115,617,-0.0943
116,618,-0.1398
117,619,-0.3559
118,620,-3.2159
119,621,-0.1466
120,622,-0.0013
121,623,-0.8467
122,624,-0.2396
123,625,-0.5803
124,626,-0.68
125,627,-1.6495
126,628,-0.3991
127,629,-0.0195
128,630,-0.101
129,631,0.4184
130,632,-1.7025
131,633,0.1365
132,634,0.1235
133,635,-0.3784
134,636,0.2666
135,637,-0.1466
136,638,0.0295
137,639,-0.0631
138,640,-0.0087
139,641,-0.1133
140,642,-0.3519
141,643,-1.5534
142,644,-0.1219
143,645,-3.0662
144,646,-0.9014
145,647,0.2424
146,648,-0.2463
147,649,-10.9485
148,650,-0.6924
149,651,-0.0001
150,652,0.0718
151,653,-0.2598
152,654,-0.0036
153,655,-0.1793
154,656,0.6842
155,657,-2.9964
156,658,0.1007
157,659,-1.246
158,660,-0.65
159,661,-1.1896
160,662,-2.4192
161,663,-0.1464
162,664,-0.1524
163,665,-0.1143
164,666,-0.2747
165,667,-0.008
166,668,0.2402
167,669,0.3803
168,670,-3.2691
169,671,-0.4284
170,672,-0.4313
171,673,-11.3197
172,674,-0.0486
173,675,-0.4496
174,676,-0.3214
175,677,-0.4694
176,678,-0.6089
177,679,-0.0139
178,680,-1.4205
179,681,-0.0002
180,682,-1.7878
181,683,-2.8158
182,684,-0.9621
183,685,-11.6135
184,686,0.1242
185,687,-0.0886
186,688,-1.142
187,689,0.4173
188,690,-0.0467
189,691,-13.2871
190,692,-0.1242
191,693,0.4963
192,694,-0.0333
193,695,-0.2505
194,696,-4.0366
195,697,-0.053
196,698,-0.8784
197,699,-0.0021
198,700,-12.2975
199,701,-0.2318
200,702,-0.0724
201,703,-0.0137
202,704,-1.1983
203,705,-0.6918
204,706,-0.3262
205,707,-0.0302
206,708,0.0676
207,709,0.0079
208,710,-0.6137
209,711,-0.9176
210,712,-0.2402
211,713,-0.2942
212,714,-0.4046
213,715,0.3969
214,716,-0.0581
215,717,0.535
216,718,-0.1778
217,719,-45.7424
218,720,-0.0051
219,721,0.5401
220,722,-0.5058
221,723,-0.0002
222,724,-0.0048
223,725,-0.0891
224,726,-1.5101
225,727,-0.3731
226,728,-0.5492
227,729,-10.6396
228,730,-0.772
229,731,-0.0224
230,732,-0.3971
231,733,-1.9285
232,734,-0.2942
233,735,-2.2392
234,736,0.0816
235,737,-0.0912
236,738,-10.9485
237,739,-0.1914
238,740,-0.1589
239,741,-13.5832
240,742,-0.3017
241,743,0.1162
242,744,-0.8732
243,745,-0.0442
244,746,-0.1306
245,747,-1.7458
246,748,-0.0596
247,749,-0.061
248,750,-0.9722
249,751,-0.0086
250,752,-0.1371
251,753,0.0457
252,754,-0.0064
253,755,-0.5244
254,756,-1.7025
255,757,-0.3995
256,758,-11.362
257,759,-0.746
258,760,0.1491
259,761,-0.2159
260,762,0.1421
261,763,-1.137
262,764,-0.0238
263,765,0.1976
264,766,-6.6733
265,767,0.5867
266,768,0.2928
267,769,-0.3156
268,770,-0.9973
269,771,0.0199
270,772,-0.0198
271,773,-9.9602
272,774,-10.3902
273,775,-2.407
274,776,-16.6653
275,777,-29.2234
276,778,-15.4925
277,779,-1.7454
278,780,-0.7231
279,781,0.2928
280,782,-0.913
281,783,-0.1732
282,784,-0.9178
283,785,0.3182
284,786,0.0098
285,787,-0.5423
286,788,-0.4254
287,789,-0.3651
288,790,-0.7065
289,791,-0.0925
290,792,-3.1686
291,793,-1.8034
292,794,0.4585
293,795,-0.0261
294,796,-0.8221
295,797,-1.3082
296,798,-1.3613
297,799,-0.2156
298,800,-0.1577
299,801,-0.0221
300,802,-0.1531
301,803,-0.4817
302,804,-0.0247
303,805,-0.3625
304,806,0.6397
305,807,0.0275
306,808,0.1546
307,809,-0.163
308,810,0.2082
309,811,-0.1174
310,812,-0.6703
311,813,0.1526
312,814,-0.2829
313,815,0.0406
314,816,-0.4135
315,817,-3.3937
316,818,-0.4035
317,819,-0.0567
318,820,-0.5288
319,821,-11.488
320,822,0.2697
321,823,-0.8111
322,824,-0.0582
323,825,0.5889
324,826,0.0372
325,827,-0.0013
326,828,-0.0016
327,829,0.0844
328,830,-2.2476
329,831,0.3331
330,832,-2.555
331,833,-2.5393
332,834,0.3871
333,835,-9.5796
334,836,-2.5217
335,837,-0.2788
336,838,-0.258
337,839,-1.0633
338,840,-0.7556
339,841,0.6065
340,842,-0.4471
341,843,-0.6294
342,844,-14.0202
343,845,-0.4144
344,846,-3.4569
345,847,-0.0056
346,848,-0.0001
347,849,-2.6771
348,850,-0.1542
349,851,-9.1602
350,852,-0.8717
351,853,-0.0612
352,854,-0.1368
353,855,-2.8043
354,856,-0.1577
355,857,0.6355
356,858,-0.0036
357,859,-3.4154
358,860,-4.6715
359,861,-0.0001
360,862,0.2582
361,863,-0.1619
362,864,-0.0991
363,865,-4.0366
364,866,-0.0795
365,867,-0.1143
366,868,0.4336
367,869,-0.4824
368,870,-2.1409
369,871,-0.1661
370,872,0.0962
371,873,-6.2444
372,874,-0.2696
373,875,-0.1193
374,876,-0.245
375,877,0.335
376,878,-2.2391
377,879,-13.8961
378,880,-0.006
379,881,-1.0421
380,882,-0.1264
381,883,-0.6259
382,884,-0.009
383,885,-0.702
384,886,-84.9813
385,887,0.2379
386,888,-0.8495
387,889,-0.4637
388,890,0.0471
389,891,-0.0297
390,892,0.3365
391,893,-0.0891
392,894,-0.0005
393,895,-0.8774
394,896,-0.1825
395,897,-0.0613
396,898,-4.3719
397,899,-0.4133
398,900,-0.6219
399,901,0.3283
400,902,0.7776
401,903,-0.2532
402,904,-0.4979
403,905,-0.018
404,906,0.0793
405,907,-6.2966
406,908,0.4369
407,909,-0.1077
408,910,-1.1104
409,911,-0.0612
410,912,-0.1313
411,913,0.2241
412,914,-0.8936
413,915,-0.0446
414,916,-2.0457
415,917,-0.0011
416,918,0.7081
417,919,0.384
418,920,-6.8746
419,921,-0.1527
420,922,-0.3848
421,923,0.1203
422,924,-0.0478
423,925,-2.5707
424,926,0.1744
425,927,-2.0878
426,928,-0.3519
427,929,-1.7406
428,930,0.3145
429,931,-4.5725
430,932,-5.2662
431,933,-1.0561
432,934,0.2239
433,935,-0.3788
434,936,0.0842
435,937,-0.1662
436,938,-0.1605
437,939,-1.9195
438,940,-140.6129
439,941,0.2101
440,942,-3.0421
441,943,-0.0235
442,944,-0.1778
443,945,0.4338
444,946,0.6257
445,947,-16.6961
446,948,-0.4554
447,949,-0.0176
448,950,-0.3775
449,951,-0.7462
450,952,-0.0715
451,953,0.292
452,954,-2.9721
453,955,-0.3042
454,956,-0.0962
455,957,-0.4886
456,958,-0.0281
457,959,-0.6225
458,960,-0.0886
459,961,-11.2575
460,962,-1.5349
461,963,-0.1542
462,964,-0.5641
463,965,-0.9848
464,966,-0.1172
465,967,-0.0581
466,968,-0.0525
467,969,0.6113
468,970,-0.1542
469,971,-0.3901
470,972,-1.0826
471,973,-1.0695
472,974,-0.4284
473,975,0.3889
474,976,-2.2417
475,977,-0.142
476,978,-0.6937
477,979,0.3957
478,980,-0.2788
479,981,-0.0581
480,982,-1.3502
