,session_id,r2
0,3502,-0.1317
1,3503,0.1704
2,3504,-0.2374
3,3505,-0.046
4,3506,-1.0301
5,3507,-1.193
6,3508,-0.1515
7,3509,0.0394
8,3510,-0.0239
9,3511,-2.4021
10,3512,0.1621
11,3513,0.5178
12,3514,-0.9996
13,3515,-1.9353
14,3516,-0.0969
15,3517,0.3376
16,3518,-0.0102
17,3519,-2.4867
18,3520,-0.1548
19,3521,-0.0546
20,3522,-0.0764
21,3523,-0.1712
22,3524,-0.0039
23,3525,-5.3493
24,3526,0.769
25,3527,0.1191
26,3528,-0.1959
27,3529,-0.1056
28,3530,-0.167
29,3531,-1.5985
30,3532,-1.6347
31,3533,-0.7575
32,3534,-0.0089
33,3535,-1.3357
34,3536,0.9072
35,3537,-0.0374
36,3538,-0.6275
37,3539,0.6182
38,3540,-6.719
39,3541,-5.3313
40,3542,0.0842
41,3543,-0.1967
42,3544,-0.2514
43,3545,-3.357
44,3546,-20.6894
45,3547,-2.7132
46,3548,-0.3566
47,3549,-0.3533
48,3550,0.1571
49,3551,-0.0071
50,3552,0.7332
51,3553,-0.0362
52,3554,-0.1014
53,3555,-0.0661
54,3556,0.6035
55,3557,0.3697
56,3558,-1.5234
57,3559,0.583
58,3560,0.591
59,3561,0.0268
60,3562,-10.2045
61,3563,-0.0663
62,3564,-0.315
63,3565,0.6426
64,3566,-2.518
65,3567,-0.078
66,3568,-0.9288
67,3569,-1.3598
68,3570,-4.3814
69,3571,-0.8588
70,3572,0.4249
71,3573,-6.3664
72,3574,-0.0504
73,3575,-0.3497
74,3576,-0.116
75,3577,-0.2418
76,3578,0.5039
77,3579,-0.9415
78,3580,0.377
79,3581,0.8105
80,3582,-2.3398
81,3583,-0.6596
82,3584,-0.0816
83,3585,-0.0226
84,3586,-0.0948
85,3587,-277066982703.2278
86,3588,-0.1399
87,3589,0.066
88,3590,-0.3693
89,3591,-0.0176
90,3592,-0.3255
91,3593,-1.7108
92,3594,-0.8368
93,3595,0.2833
94,3596,0.5191
95,3597,-1.2019
96,3598,0.4216
97,3599,-0.2472
98,3600,-0.4868
99,3601,-0.5618
100,3602,-0.0868
101,3603,-0.2243
102,3604,-2.4699
103,3605,0.9328
104,3606,-0.1527
105,3607,0.1082
106,3608,-129.504
107,3609,-0.0614
108,3610,-0.1437
109,3611,0.8591
110,3612,0.3559
111,3613,-0.1056
112,3614,-0.3332
113,3615,-3.6603
114,3616,-0.2508
115,3617,-0.1123
116,3618,-0.0038
117,3619,-0.2519
118,3620,-1.9574
119,3621,-1.0938
120,3622,-249.6253
121,3623,-0.7161
122,3624,-0.4696
123,3625,-0.0
124,3626,-0.1469
125,3627,0.6701
126,3628,-0.0522
127,3629,-0.1027
128,3630,-13.1278
129,3631,-0.9937
130,3632,-292.0073
131,3633,-0.1105
132,3634,0.0612
133,3635,-1.3883
134,3636,-0.3768
135,3637,0.4382
136,3638,-0.0194
137,3639,-3.4132
138,3640,-27.3554
139,3641,-0.0028
140,3642,-1.0862
141,3643,-0.353
142,3644,-371.4989
143,3645,-0.7519
144,3646,0.499
145,3647,0.1707
146,3648,-1.6175
147,3649,-1.6756
148,3650,-3.1695
149,3651,0.3887
150,3652,-0.4667
151,3653,-1.3038
152,3654,-3.4238
153,3655,-7.3496
154,3656,-3.2371
155,3657,0.3405
156,3658,-1.515
157,3659,-0.2674
158,3660,0.2362
159,3661,0.3154
160,3662,-0.6887
161,3663,0.2863
162,3664,0.4597
163,3665,-0.0951
164,3666,0.2808
165,3667,-0.9876
166,3668,0.7305
167,3669,-1.3593
168,3670,-0.0069
169,3671,-0.0246
170,3672,0.1465
171,3673,0.0249
172,3674,0.034
173,3675,-2.6283
174,3676,-0.894
175,3677,0.1925
176,3678,0.7153
177,3679,-0.2682
178,3680,-0.1713
179,3681,-1.0638
180,3682,-6.6275
181,3683,0.1727
182,3684,-0.1416
183,3685,-0.1847
184,3686,0.2198
185,3687,0.1328
186,3688,-3.0339
187,3689,-0.2629
188,3690,-0.022
189,3691,-1.3753
190,3692,-12.7754
191,3693,-0.0616
192,3694,-2.1769
193,3695,-0.0809
194,3696,-0.2989
195,3697,-0.1151
196,3698,-0.2148
197,3699,-1.2783
198,3700,-0.628
199,3701,-10.0205
200,3702,0.4808
201,3703,-2.0187
202,3704,-0.0986
203,3705,-0.7033
204,3706,-1.97
205,3707,0.1524
206,3708,-0.2472
207,3709,-0.021
208,3710,-0.2652
209,3711,0.504
210,3712,0.0144
211,3713,-0.3181
212,3714,-0.5969
213,3715,-2.1018
214,3716,-0.0295
215,3717,-0.1211
216,3718,0.4012
217,3719,0.6033
218,3720,-0.7879
219,3721,0.3741
220,3722,-3.1618
221,3723,-2.5124
222,3724,-0.0222
223,3725,-1.6646
224,3726,-0.2835
225,3727,0.0628
226,3728,0.6927
227,3729,-1.2688
228,3730,-1.1214
229,3731,0.4003
230,3732,-0.1468
231,3733,-0.9382
232,3734,-2.7155
233,3735,-1.3598
234,3736,-0.2845
235,3737,-1.0601
236,3738,-0.0045
237,3739,-0.7263
238,3740,-0.7385
239,3741,-4.14
240,3742,0.604
241,3743,-225.9572
242,3744,0.1651
243,3745,0.4962
244,3746,-0.0021
245,3747,-0.0859
246,3748,-2.5382
247,3749,0.355
248,3750,-23.6311
249,3751,-2.5471
250,3752,-20.8659
251,3753,-0.0034
252,3754,-1.093
253,3755,0.1875
254,3756,0.395
255,3757,-6.6019
256,3758,-17.7425
257,3759,-0.4363
258,3760,-1.9164
259,3761,-0.0176
260,3762,-0.4166
261,3763,-0.0376
262,3764,-0.6024
263,3765,-0.5361
264,3766,0.0235
265,3767,-1.4295
266,3768,-0.4501
267,3769,-0.0108
268,3770,0.0074
269,3771,-0.0013
270,3772,-166.5419
271,3773,-0.6645
272,3774,-6.6544
273,3775,-0.5077
274,3776,-0.3406
275,3777,0.5797
276,3778,-0.3772
277,3779,-0.2555
278,3780,-0.931
279,3781,0.1873
280,3782,-1.1074
281,3783,-0.4018
282,3784,0.8658
283,3785,-0.3678
284,3786,-0.2383
285,3787,0.0686
286,3788,-0.1215
287,3789,0.1869
288,3790,-0.1196
289,3791,-0.1296
290,3792,0.0975
291,3793,-0.0516
292,3794,-0.02
293,3795,-1.1341
294,3796,0.8447
295,3797,-0.9069
296,3798,-0.6275
297,3799,-0.2845
298,3800,0.3717
299,3801,0.083
300,3802,-10.195
301,3803,-0.2209
302,3804,-2.3546
303,3805,-0.2006
304,3806,-0.0362
305,3807,-1.2129
306,3808,-1.4088
307,3809,-0.931
308,3810,-5.0721
309,3811,-0.2712
310,3812,-0.7621
311,3813,-0.0071
312,3814,-0.5407
313,3815,0.3984
314,3816,-0.2444
315,3817,-0.974
316,3818,-1.1114
317,3819,-6.7871
318,3820,0.6686
319,3821,-0.0082
320,3822,-0.7049
321,3823,-1.4188
322,3824,-1.3457
323,3825,-0.1334
324,3826,0.5696
325,3827,0.0786
326,3828,-0.1139
327,3829,0.2328
328,3830,-23.6311
329,3831,-0.0192
330,3832,0.049
331,3833,-0.0022
332,3834,-0.2023
333,3835,0.1596
334,3836,-0.2999
335,3837,0.1754
336,3838,-0.6234
337,3839,0.7048
338,3840,-1.1114
339,3841,-0.8395
340,3842,-0.3873
341,3843,-0.0051
342,3844,-1.0961
343,3845,-1.9589
344,3846,-0.2445
345,3847,0.5338
346,3848,-3.8282
347,3849,0.951
348,3850,-0.084
349,3851,0.6446
350,3852,-0.1123
351,3853,-2.1769
352,3854,-1.3875
353,3855,-2.7102
354,3856,-0.2294
355,3857,0.4218
356,3858,-0.0822
357,3859,-0.0662
358,3860,0.6884
359,3861,-0.067
360,3862,-103.2865
361,3863,0.0268
362,3864,-0.0132
363,3865,-0.0338
364,3866,0.3782
365,3867,0.0592
366,3868,-0.4787
367,3869,0.1427
368,3870,-1751964800.2424
369,3871,-0.0242
370,3872,-7.6072
371,3873,0.1554
372,3874,-5.7754
373,3875,0.199
374,3876,-0.083
