,session_id,r2
0,2502,0.5482
1,2503,-0.0161
2,2504,-1.1361
3,2505,-0.1252
4,2506,-0.1584
5,2507,0.4738
6,2508,-0.0647
7,2509,0.7046
8,2510,0.3032
9,2511,0.2955
10,2512,-1.8168
11,2513,-0.0725
12,2514,-0.1474
13,2515,-0.0706
14,2516,0.3665
15,2517,-4.7579
16,2518,-4.2721
17,2519,0.131
18,2520,-4.9686
19,2521,-0.1317
20,2522,-0.046
21,2523,-0.0411
22,2524,0.2703
23,2525,-0.4166
24,2526,-0.6708
25,2527,-2.3886
26,2528,0.0718
27,2529,-0.5043
28,2530,0.1527
29,2531,-1.271
30,2532,-1.0595
31,2533,-0.0073
32,2534,-0.7867
33,2535,-0.2283
34,2536,0.2159
35,2537,0.2214
36,2538,-0.9829
37,2539,-0.5797
38,2540,-0.6467
39,2541,-1.8232
40,2542,0.1865
41,2543,0.7341
42,2544,-1.392
43,2545,0.0872
44,2546,-42.7795
45,2547,-1738435584.2671
46,2548,0.1472
47,2549,-3.0234
48,2550,-0.0131
49,2551,-27.2162
50,2552,-3.6025
51,2553,0.2977
52,2554,0.4461
53,2555,-0.0068
54,2556,-1.5609
55,2557,0.8042
56,2558,-0.0119
57,2559,-0.5588
58,2560,-7.7793
59,2561,-4.5384
60,2562,-3.5016
61,2563,0.5524
62,2564,0.6704
63,2565,-0.2819
64,2566,-0.6058
65,2567,-0.6019
66,2568,-0.1827
67,2569,-0.7301
68,2570,0.3075
69,2571,-1.4242
70,2572,-0.1211
71,2573,-17.6778
72,2574,-0.3842
73,2575,-0.4117
74,2576,0.3439
75,2577,-1.4675
76,2578,0.3045
77,2579,-0.6892
78,2580,0.0428
79,2581,0.2055
80,2582,-0.3239
81,2583,-2.1769
82,2584,0.0782
83,2585,0.0263
84,2586,-0.0026
85,2587,-0.0366
86,2588,-0.8367
87,2589,-0.0001
88,2590,0.1316
89,2591,-2.0548
90,2592,0.4415
91,2593,-0.0346
92,2594,-0.0
93,2595,-0.2038
94,2596,-0.9418
95,2597,-0.3255
96,2598,-0.0616
97,2599,-0.5313
98,2600,-0.5251
99,2601,-0.0739
100,2602,-3.1181
101,2603,-8.9918
102,2604,0.5817
103,2605,0.2166
104,2606,0.2026
105,2607,-0.1043
106,2608,-5.9725
107,2609,-2.6387
108,2610,-1.2671
109,2611,0.8386
110,2612,0.5282
111,2613,-0.6953
112,2614,-0.1409
113,2615,-0.0549
114,2616,0.8767
115,2617,-0.0053
116,2618,0.5359
117,2619,-9.1314
118,2620,-0.1123
119,2621,-6.7232
120,2622,-0.022
121,2623,-1.4665
122,2624,0.0428
123,2625,0.8591
124,2626,-0.9024
125,2627,-0.1102
126,2628,-1.7889
127,2629,-0.0045
128,2630,0.8117
129,2631,-1.6641
130,2632,0.7016
131,2633,0.1875
132,2634,-0.0259
133,2635,-0.117
134,2636,-0.001
135,2637,-0.1847
136,2638,-0.1785
137,2639,-0.3256
138,2640,-371.4989
139,2641,-0.4104
140,2642,-5.3466
141,2643,0.9507
142,2644,-3.2371
143,2645,0.5693
144,2646,-0.0161
145,2647,-0.0578
146,2648,-0.1262
147,2649,-3.1618
148,2650,-8.9971
149,2651,-0.0538
150,2652,0.1915
151,2653,0.0309
152,2654,0.1543
153,2655,-0.0638
154,2656,-0.1278
155,2657,-192.8737
156,2658,-0.0366
157,2659,0.4454
158,2660,-8.0949
159,2661,-2.5171
160,2662,-110097613952.1718
161,2663,-0.1711
162,2664,-0.8027
163,2665,0.292
164,2666,0.3933
165,2667,-0.7898
166,2668,-0.0211
167,2669,-0.7877
168,2670,-0.7504
169,2671,-0.0129
170,2672,-0.1056
171,2673,-1.9353
172,2674,0.0144
173,2675,-0.0352
174,2676,-0.0596
175,2677,-112985962667.0285
176,2678,0.1325
177,2679,-0.0119
178,2680,-0.6339
179,2681,0.1872
180,2682,-0.6488
181,2683,-0.0003
182,2684,-26.1637
183,2685,-0.5945
184,2686,-0.0169
185,2687,-0.623
186,2688,-0.8495
187,2689,-339.6829
188,2690,-18.6268
189,2691,-0.6866
190,2692,0.3273
191,2693,-0.1505
192,2694,0.5255
193,2695,-0.0015
194,2696,-0.0296
195,2697,-1.5865
196,2698,0.6869
197,2699,-1.8302
198,2700,0.3347
199,2701,-1.0907
200,2702,-0.9212
201,2703,-0.6301
202,2704,-0.3469
203,2705,-9.1717
204,2706,-0.3129
205,2707,0.0282
206,2708,0.2876
207,2709,-1.531
208,2710,-0.2157
209,2711,-1.386
210,2712,-42.8825
211,2713,0.5634
212,2714,-1.9022
213,2715,0.3067
214,2716,-1.0708
215,2717,-2.2549
216,2718,-0.0352
217,2719,-0.2294
218,2720,-2.122
219,2721,0.9121
220,2722,0.5332
221,2723,0.8556
222,2724,-0.0755
223,2725,0.3165
224,2726,-0.0362
225,2727,-0.7903
226,2728,-0.0053
227,2729,0.624
228,2730,0.5982
229,2731,-0.1602
230,2732,-0.5054
231,2733,0.1882
232,2734,-1.6448
233,2735,-2.3329
234,2736,-1.1341
235,2737,-0.1139
236,2738,-0.0606
237,2739,-0.0522
238,2740,-0.1409
239,2741,-0.3601
240,2742,-0.0302
241,2743,-0.1261
242,2744,-0.0501
243,2745,-0.054
244,2746,-0.355
245,2747,0.3566
246,2748,0.5798
247,2749,0.0807
248,2750,-0.7288
249,2751,-0.0366
250,2752,-0.8157
251,2753,-3.472
252,2754,-0.1033
253,2755,0.074
254,2756,-0.5854
255,2757,0.6062
256,2758,0.1309
257,2759,-11.6455
258,2760,-0.9415
259,2761,-0.087
260,2762,-0.4573
261,2763,-0.4774
262,2764,-1.5445
263,2765,-0.0231
264,2766,0.0938
265,2767,-42.7381
266,2768,-0.4829
267,2769,0.1263
268,2770,0.1841
269,2771,-1.5317
270,2772,-0.0179
271,2773,-1.5718
272,2774,-0.0411
273,2775,0.4393
274,2776,-0.1287
275,2777,0.1268
276,2778,-0.2652
277,2779,0.8538
278,2780,0.3376
279,2781,-291.7548
280,2782,-0.1189
281,2783,-0.0136
282,2784,-0.0003
283,2785,-1.3925
284,2786,-0.0352
285,2787,-25.8674
286,2788,-0.4029
287,2789,-0.0013
288,2790,-0.0001
289,2791,0.0658
290,2792,0.8271
291,2793,-0.3314
292,2794,0.0662
293,2795,-0.5668
294,2796,-1.7203
295,2797,-0.0235
296,2798,-0.1981
297,2799,-0.6318
298,2800,-347.3769
299,2801,0.3046
300,2802,-1.2981
301,2803,-0.9065
302,2804,-0.1847
303,2805,-0.0
304,2806,0.0765
305,2807,-0.0917
306,2808,0.16
307,2809,-1.2732
308,2810,-0.2984
309,2811,-1.1223
310,2812,-2.0548
311,2813,-0.0766
312,2814,-0.6626
313,2815,-1.531
314,2816,0.9197
315,2817,-50.7219
316,2818,-0.3601
317,2819,-2.1274
318,2820,-0.4949
319,2821,0.1644
320,2822,-0.0622
321,2823,-0.716
322,2824,-0.4774
323,2825,0.3533
324,2826,0.3531
325,2827,0.162
326,2828,-0.0513
327,2829,0.1257
328,2830,-0.5688
329,2831,-3.357
330,2832,0.134
331,2833,-0.1022
332,2834,-0.1139
333,2835,0.5891
334,2836,-0.1098
335,2837,-0.231
336,2838,-0.0147
337,2839,-3.0636
338,2840,-0.5797
339,2841,-0.001
340,2842,0.9299
341,2843,-1.271
342,2844,-1.231
343,2845,-0.1409
344,2846,0.8543
345,2847,-0.0346
346,2848,-2.3098
347,2849,-0.5377
348,2850,-1.7108
349,2851,-0.0183
350,2852,-0.4523
351,2853,0.3993
352,2854,-0.0885
353,2855,0.2146
354,2856,-0.0299
355,2857,0.6254
