,session_id,r2
0,502,0.2718
1,503,-1.024
2,504,-0.232
3,505,0.0593
4,506,0.4129
5,507,0.1568
6,508,0.5007
7,509,0.0747
8,510,0.7754
9,511,0.1764
10,512,0.2304
11,513,-0.044
12,514,0.7466
13,515,0.718
14,516,0.5519
15,517,0.436
16,518,-0.508
17,519,0.6514
18,520,0.5294
19,521,0.2248
20,522,0.0932
21,523,0.1958
22,524,-0.0396
23,525,0.6227
24,526,0.5723
25,527,0.2915
26,528,0.8089
27,529,-1.537
28,530,-0.6106
29,531,0.4683
30,532,-0.1712
31,533,0.4044
32,534,-4.0709
33,535,0.2597
34,536,-0.943
35,537,0.3976
36,538,0.1139
37,539,-8.5587
38,540,-1.6869
39,541,-2.2719
40,542,-2.3592
41,543,-0.2218
42,544,-0.1883
43,545,0.1744
44,546,-0.8675
45,547,0.5378
46,548,-0.006
47,549,0.5048
48,550,0.0569
49,551,0.3207
50,552,0.9509
51,553,-2.0617
52,554,0.3739
53,555,-0.36
54,556,-5.9686
55,557,-0.2264
56,558,-0.0801
57,559,0.0379
58,560,0.4547
59,561,-0.6426
60,562,-0.5531
61,563,0.5712
62,564,-0.538
63,565,0.2239
64,566,0.7728
65,567,-0.0925
66,568,0.0842
67,569,0.8148
68,570,0.0237
69,571,-0.4412
70,572,-2.4743
71,573,-0.7023
72,574,0.7809
73,575,0.4752
74,576,-5.0469
75,577,0.9453
76,578,-0.2323
77,579,-8.0988
78,580,-13.2058
79,581,-1.0268
80,582,0.4774
81,583,-1.1114
82,584,0.7445
83,585,-0.0676
84,586,0.2116
85,587,-1.7331
86,588,0.5017
87,589,0.5087
88,590,0.5869
89,591,-0.5245
90,592,0.3018
91,593,0.8203
92,594,0.8748
93,595,0.1765
94,596,-0.5354
95,597,-0.2375
96,598,0.5304
97,599,-1.3173
98,600,0.1591
99,601,0.444
100,602,0.2745
101,603,0.6343
102,604,0.4088
103,605,0.2944
104,606,-1.0175
105,607,-4.5863
106,608,-0.0551
107,609,-0.3752
108,610,-0.2262
109,611,0.7535
110,612,-0.4332
111,613,0.007
112,614,-0.6616
113,615,-0.1227
114,616,0.5711
115,617,-0.0838
116,618,-0.2365
117,619,0.4169
118,620,0.5852
119,621,-0.0073
120,622,-0.7183
121,623,-3.3501
122,624,0.1887
123,625,-1.3647
124,626,0.403
125,627,0.3299
126,628,-0.0218
127,629,0.0658
128,630,0.404
129,631,-1.2181
130,632,0.1994
131,633,-0.3857
132,634,-4.9281
133,635,-2.4568
134,636,0.1804
135,637,0.129
136,638,-0.3678
137,639,0.118
138,640,0.0533
139,641,-0.9417
140,642,-0.067
141,643,0.3952
142,644,0.7452
143,645,0.3568
144,646,-0.5987
145,647,-1.4847
146,648,-0.3843
147,649,-0.1943
148,650,0.9363
149,651,0.6911
150,652,0.4083
151,653,0.6376
152,654,-0.1166
153,655,0.6697
154,656,0.5983
155,657,-0.1068
156,658,0.8418
157,659,0.8241
158,660,-0.4247
159,661,0.6477
160,662,0.4452
161,663,-0.242
162,664,-0.0983
163,665,-0.0465
164,666,-0.1304
165,667,-2.0787
166,668,0.5913
167,669,-0.45
168,670,0.544
169,671,-2.4439
170,672,-0.0025
171,673,0.957
172,674,0.2795
173,675,-5.1966
174,676,0.6667
175,677,0.6796
176,678,-0.1704
177,679,-1.2052
178,680,0.1816
179,681,-0.3401
180,682,0.2223
181,683,0.2119
182,684,-0.2753
183,685,0.57
184,686,0.0526
185,687,-0.2729
186,688,-0.6965
187,689,0.5908
188,690,-0.0013
189,691,0.8501
190,692,0.6585
191,693,-6.8304
192,694,-0.3821
193,695,0.367
194,696,0.8134
195,697,0.6221
196,698,-0.5857
197,699,-3.5235
198,700,0.3784
199,701,-0.0866
200,702,0.3786
201,703,-0.1725
202,704,0.4324
203,705,0.7095
204,706,-0.6684
205,707,-0.3415
206,708,-1.8991
207,709,-0.2671
208,710,-0.1766
209,711,-0.4393
210,712,0.1728
211,713,-1.0912
212,714,-1.2295
213,715,0.2839
214,716,0.3401
215,717,-0.742
216,718,0.105
217,719,-0.0442
218,720,0.0675
219,721,0.4884
220,722,0.3041
221,723,-0.8212
222,724,-0.0001
223,725,-0.0628
224,726,0.2642
225,727,-0.645
226,728,0.7211
227,729,-0.0811
228,730,-2.7107
229,731,-0.4054
230,732,0.3286
231,733,-0.0515
232,734,-0.919
233,735,0.1423
234,736,-0.2533
235,737,-0.9145
236,738,-0.2109
237,739,0.7685
238,740,0.4309
239,741,0.4141
240,742,0.747
241,743,-3.5692
242,744,-2.6508
243,745,0.5477
244,746,-1.0158
245,747,0.5253
246,748,-0.1141
247,749,-0.3527
248,750,-0.0164
249,751,-1.7827
250,752,-3.2944
251,753,0.3125
252,754,-0.1504
253,755,0.0132
254,756,0.2433
255,757,-0.856
256,758,0.5115
257,759,0.2811
258,760,-0.1475
259,761,-0.3578
260,762,0.4499
261,763,-1.0179
262,764,0.5741
263,765,-0.3926
264,766,-0.1982
265,767,-6.2732
266,768,0.6471
267,769,-1.1739
268,770,0.0939
269,771,0.7048
270,772,0.7473
271,773,-0.1214
272,774,-0.0225
273,775,0.195
274,776,-0.9989
275,777,-0.2222
276,778,-0.1144
277,779,0.6243
278,780,0.8627
279,781,0.5866
280,782,-0.592
281,783,-16.7942
282,784,-0.0757
283,785,0.6357
284,786,-0.1016
285,787,0.3758
286,788,-0.8263
287,789,0.4929
288,790,-0.1238
289,791,0.6367
290,792,0.6573
291,793,0.5097
292,794,0.5073
293,795,-3.4209
294,796,0.2737
295,797,-0.7635
296,798,0.3224
297,799,-0.0515
298,800,0.7405
299,801,-2.6325
300,802,-0.0069
301,803,0.3419
302,804,-0.0844
303,805,-1.3789
304,806,0.3858
305,807,0.5446
306,808,-0.4756
307,809,0.5191
308,810,0.1537
309,811,-1.307
310,812,0.4779
311,813,-1.902
312,814,-0.157
313,815,0.1315
314,816,0.3581
315,817,-0.4477
316,818,-0.242
317,819,0.1946
318,820,-1.2617
319,821,0.2315
320,822,-0.0197
321,823,0.0282
322,824,-0.2745
323,825,0.528
324,826,0.4014
325,827,-0.0592
326,828,0.7553
327,829,-0.4464
328,830,-0.1791
329,831,-1.9499
330,832,-1.2286
331,833,0.2402
332,834,0.5119
333,835,-0.2668
334,836,-0.8846
335,837,-0.636
336,838,0.0043
337,839,-0.1854
338,840,0.7645
339,841,-0.0424
340,842,0.102
341,843,0.8105
342,844,0.079
343,845,0.243
344,846,0.4152
345,847,0.0601
346,848,0.421
347,849,0.6193
348,850,0.0963
349,851,0.2375
350,852,-0.5724
351,853,0.6494
352,854,0.3503
353,855,0.5271
354,856,0.7547
355,857,-0.8735
356,858,-0.1166
